id,embedding
7412,"[0.7731155157089233, 0.7179283499717712, 0.33814793825149536, 0.7129695415496826, 0.6635249853134155, 0.09782835841178894, 0.6832141280174255, 0.6388224959373474, 0.2924271821975708, 0.7277119159698486, 0.634661078453064, 0.7003029584884644, 0.210031196475029, 0.8059135675430298, -0.05980953201651573, 0.765487551689148]"
4478,"[-1.731002688407898, -1.2380099296569824, 3.95176362991333, -1.6333776712417603, -1.6264586448669434, 1.0921103954315186, -1.3361810445785522, -1.7082253694534302, 3.14214825630188, -1.559828519821167, -1.586323618888855, -1.510087251663208, 2.9666588306427, -1.3759346008300781, 3.4216320514678955, -1.3510862588882446]"
5628,"[-0.8588918447494507, -0.590803861618042, 2.5554020404815674, -0.8184577226638794, -0.824927568435669, 0.7187734842300415, -0.6563902497291565, -0.8815844655036926, 2.057124137878418, -0.8060123920440674, -0.7961175441741943, -0.7413175106048584, 1.9199135303497314, -0.6496308445930481, 2.0892701148986816, -0.6408816576004028]"
336,"[-1.512912631034851, -1.068178653717041, 3.572252035140991, -1.4257603883743286, -1.4218194484710693, 0.989997386932373, -1.1618454456329346, -1.4967306852340698, 2.8442885875701904, -1.3604100942611694, -1.387437343597412, -1.3139005899429321, 2.679413080215454, -1.1881210803985596, 3.065505266189575, -1.1646183729171753]"
2401,"[2.139183521270752, 1.8360095024108887, -0.42487961053848267, 2.0081770420074463, 1.8694112300872803, -0.12740913033485413, 1.8584455251693726, 1.8185676336288452, -0.24218565225601196, 2.0622169971466064, 1.736956238746643, 1.8737632036209106, -0.43123307824134827, 2.0578925609588623, -0.9847325086593628, 2.019731044769287]"
5416,"[1.996947169303894, 1.7763370275497437, -0.5645589232444763, 1.8417199850082397, 1.7482044696807861, -0.15938188135623932, 1.7638088464736938, 1.7252508401870728, -0.42888903617858887, 1.9301449060440063, 1.6310625076293945, 1.7507073879241943, -0.5590579509735107, 1.977820634841919, -1.0552129745483398, 1.843298077583313]"
7713,"[-1.7712253332138062, -1.2647913694381714, 4.0108771324157715, -1.6711140871047974, -1.6630643606185913, 1.1065000295639038, -1.3654075860977173, -1.7451318502426147, 3.186401128768921, -1.5900912284851074, -1.6229324340820312, -1.54433274269104, 3.0098419189453125, -1.4069969654083252, 3.479715585708618, -1.3822563886642456]"
1469,"[1.6508283615112305, 1.507733941078186, -0.1485377550125122, 1.525172472000122, 1.4165925979614258, -0.03995143994688988, 1.4340068101882935, 1.4209738969802856, -0.10309962928295135, 1.5973366498947144, 1.3541066646575928, 1.4903326034545898, -0.27276262640953064, 1.6404547691345215, -0.643604040145874, 1.6045856475830078]"
2332,"[-0.6048877239227295, -0.3982570469379425, 2.1259024143218994, -0.5797010660171509, -0.5893690586090088, 0.5998404026031494, -0.4551900029182434, -0.6380345225334167, 1.7207002639770508, -0.5790344476699829, -0.5653483867645264, -0.5163360834121704, 1.5960530042648315, -0.4338815212249756, 1.6857717037200928, -0.4287656247615814]"
1188,"[2.770399570465088, 2.4613866806030273, -0.6610775589942932, 2.592865467071533, 2.3821871280670166, -0.142350971698761, 2.457581043243408, 2.4217660427093506, -0.5437167882919312, 2.7631278038024902, 2.3173863887786865, 2.437958240509033, -0.6895539164543152, 2.7048110961914062, -1.356886386871338, 2.547307014465332]"
362,"[2.572847604751587, 2.330890655517578, -0.8288964629173279, 2.378730058670044, 2.328572988510132, -0.17505688965320587, 2.3038747310638428, 2.3183276653289795, -0.5861666202545166, 2.4939517974853516, 2.1820154190063477, 2.293989658355713, -0.8595750331878662, 2.5642175674438477, -1.369582176208496, 2.400742292404175]"
1721,"[-0.06449759006500244, 0.022338464856147766, 1.3882369995117188, -0.09030747413635254, -0.09847944974899292, 0.4015725255012512, -0.018131420016288757, -0.14396537840366364, 1.1191686391830444, -0.09716980159282684, -0.08468195796012878, -0.03654509782791138, 1.0228958129882812, 0.028351396322250366, 0.9716088175773621, 0.010333389043807983]"
7146,"[2.2936770915985107, 2.028658628463745, -0.604970395565033, 2.045602798461914, 1.9752181768417358, -0.16791950166225433, 2.0103819370269775, 1.9929423332214355, -0.45256680250167847, 2.2263944149017334, 1.862011432647705, 2.0152041912078857, -0.6165372133255005, 2.2298736572265625, -1.1183085441589355, 2.114426851272583]"
6484,"[2.133478879928589, 1.917339563369751, -0.5498949885368347, 2.003305673599243, 1.8969618082046509, -0.1283491998910904, 1.8505656719207764, 1.909103274345398, -0.40359723567962646, 2.056766986846924, 1.804917335510254, 1.895738959312439, -0.6025062799453735, 2.1224610805511475, -1.042027473449707, 1.9904783964157104]"
1036,"[2.259030818939209, 1.9978954792022705, -0.5608547329902649, 2.1701254844665527, 2.025519609451294, -0.12959304451942444, 1.9647700786590576, 2.025951862335205, -0.4341898560523987, 2.204676389694214, 1.8771120309829712, 1.982101321220398, -0.5758904814720154, 2.285583734512329, -1.1468243598937988, 2.1095547676086426]"
7782,"[2.626210927963257, 2.2721219062805176, -0.7623185515403748, 2.3986117839813232, 2.2270500659942627, -0.2591359317302704, 2.287341833114624, 2.2408156394958496, -0.5585743188858032, 2.5124402046203613, 2.0820915699005127, 2.2931301593780518, -0.7182216048240662, 2.499704599380493, -1.3485538959503174, 2.4035518169403076]"
3155,"[1.8368712663650513, 1.625927209854126, -0.386261522769928, 1.7088607549667358, 1.5926411151885986, -0.07698392868041992, 1.589990496635437, 1.558670163154602, -0.3103097975254059, 1.7947688102722168, 1.5293892621994019, 1.609788417816162, -0.4145173728466034, 1.8150458335876465, -0.8921026587486267, 1.7198532819747925]"
913,"[2.308529853820801, 2.064405918121338, -0.5832470059394836, 2.1372573375701904, 2.0465164184570312, -0.15835459530353546, 2.014660358428955, 2.0447540283203125, -0.42700666189193726, 2.257117509841919, 1.9223356246948242, 2.0235345363616943, -0.6253222823143005, 2.306863784790039, -1.1750924587249756, 2.1338846683502197]"
3449,"[0.9717024564743042, 0.8561556339263916, 0.3168509900569916, 0.9021916389465332, 0.864935040473938, 0.06537018716335297, 0.8294265866279602, 0.812965452671051, 0.27823197841644287, 0.8871824145317078, 0.7350598573684692, 0.8537425994873047, 0.16562968492507935, 1.0285983085632324, -0.06378902494907379, 0.9629242420196533]"
2953,"[-0.783832311630249, -0.5290778875350952, 2.411369562149048, -0.746841311454773, -0.7526555061340332, 0.6756454706192017, -0.5937649011611938, -0.8063386082649231, 1.9415727853775024, -0.7328082919120789, -0.7278759479522705, -0.6734714508056641, 1.8064168691635132, -0.5810333490371704, 1.9594554901123047, -0.5725482702255249]"
499,"[0.8748825788497925, 0.8015881776809692, 0.3795003592967987, 0.7794685363769531, 0.74515700340271, 0.12498632073402405, 0.7651857137680054, 0.7196357846260071, 0.31086280941963196, 0.8150761127471924, 0.7250645160675049, 0.7869431972503662, 0.2177107036113739, 0.887826144695282, -0.051262471824884415, 0.8280957937240601]"
208,"[2.2357864379882812, 1.9482085704803467, -0.6351160407066345, 2.036006450653076, 1.943605899810791, -0.19847573339939117, 1.8778163194656372, 1.8937897682189941, -0.46378302574157715, 2.1849658489227295, 1.830400824546814, 1.9772260189056396, -0.7293895483016968, 2.1960840225219727, -1.2363567352294922, 2.0807716846466064]"
4228,"[0.4919208884239197, 0.4805300533771515, 0.6622768044471741, 0.4313926696777344, 0.40825656056404114, 0.20205087959766388, 0.44593486189842224, 0.3784472346305847, 0.5447031259536743, 0.4327901601791382, 0.40717455744743347, 0.4603343605995178, 0.45782268047332764, 0.5267922878265381, 0.2633971571922302, 0.4939478635787964]"
6081,"[2.1738617420196533, 1.8660763502120972, -0.43655073642730713, 1.926142930984497, 1.8416379690170288, -0.12562763690948486, 1.84678316116333, 1.879494309425354, -0.3680586516857147, 2.0439867973327637, 1.78098464012146, 1.8932604789733887, -0.5265319347381592, 2.1060140132904053, -0.9779517650604248, 1.9912011623382568]"
7182,"[1.2925739288330078, 1.1665301322937012, -0.12124258279800415, 1.2005712985992432, 1.1262941360473633, -0.011467274278402328, 1.1224620342254639, 1.1263819932937622, -0.08514021337032318, 1.2352010011672974, 1.1028807163238525, 1.1742053031921387, -0.19611215591430664, 1.2966766357421875, -0.5341773629188538, 1.2295256853103638]"
1735,"[1.1277165412902832, 1.0178840160369873, 0.5330822467803955, 1.0116593837738037, 0.9488521814346313, 0.18665146827697754, 0.9718053936958313, 0.9199627041816711, 0.43355000019073486, 1.0637601613998413, 0.9196348190307617, 0.9917007684707642, 0.30638983845710754, 1.12855064868927, -0.006895467638969421, 1.0554407835006714]"
1497,"[-0.23191365599632263, -0.11180275678634644, 1.5898730754852295, -0.23449885845184326, -0.24711373448371887, 0.45656818151474, -0.15878267586231232, -0.29122835397720337, 1.2907969951629639, -0.2524418830871582, -0.23357760906219482, -0.18367144465446472, 1.1880789995193481, -0.12012982368469238, 1.168339490890503, -0.1281946301460266]"
6999,"[0.8037818670272827, 0.7617566585540771, 0.3158731460571289, 0.7427088022232056, 0.7046517133712769, 0.10281138122081757, 0.7224550247192383, 0.6506038904190063, 0.27246415615081787, 0.7616941928863525, 0.6758416295051575, 0.7242887020111084, 0.18760347366333008, 0.8257517218589783, -0.08287734538316727, 0.817294716835022]"
5100,"[-0.4758087694644928, -0.298207551240921, 2.0188405513763428, -0.46470728516578674, -0.476725310087204, 0.5744284391403198, -0.35274648666381836, -0.522032618522644, 1.6361662149429321, -0.4663224220275879, -0.4534720480442047, -0.4047621190547943, 1.506548285484314, -0.3224877119064331, 1.568547010421753, -0.32316556572914124]"
4624,"[-0.7004793882369995, -0.4681105315685272, 2.3369836807250977, -0.6722540855407715, -0.6802232265472412, 0.6585971117019653, -0.5300958752632141, -0.7319827675819397, 1.8841242790222168, -0.6633840799331665, -0.6550511121749878, -0.6014971733093262, 1.748434066772461, -0.5123682618141174, 1.8776679039001465, -0.5076003074645996]"
5387,"[2.2212069034576416, 1.9886972904205322, -0.6158868074417114, 1.9856934547424316, 1.948647141456604, -0.14412595331668854, 1.911921739578247, 1.9422410726547241, -0.3959759473800659, 2.1482274532318115, 1.8013912439346313, 1.9798165559768677, -0.6404150128364563, 2.1175031661987305, -1.1328754425048828, 2.104837656021118]"
2576,"[2.1189181804656982, 1.8419241905212402, -0.5712787508964539, 1.9196276664733887, 1.862431526184082, -0.14503279328346252, 1.8103148937225342, 1.8068690299987793, -0.41648149490356445, 2.0492658615112305, 1.7194844484329224, 1.8664036989212036, -0.6120657920837402, 2.052058219909668, -1.0829732418060303, 1.970404863357544]"
7116,"[1.4558666944503784, 1.3896276950836182, -0.23388195037841797, 1.3396426439285278, 1.300544023513794, -0.0734817236661911, 1.3198740482330322, 1.2980506420135498, -0.12875089049339294, 1.3822115659713745, 1.2320799827575684, 1.3509174585342407, -0.33910247683525085, 1.50368070602417, -0.685404896736145, 1.3757072687149048]"
6137,"[1.5438035726547241, 1.4327106475830078, -0.34930089116096497, 1.4440637826919556, 1.372293472290039, -0.09237253665924072, 1.371200680732727, 1.363716721534729, -0.21800020337104797, 1.5128206014633179, 1.2597893476486206, 1.4001145362854004, -0.3801122009754181, 1.5493006706237793, -0.7758883833885193, 1.4854422807693481]"
7753,"[1.9437687397003174, 1.7120217084884644, -0.3651629090309143, 1.844481348991394, 1.7266558408737183, -0.0864754468202591, 1.7184659242630005, 1.6817336082458496, -0.26593297719955444, 1.865947961807251, 1.5823159217834473, 1.7246403694152832, -0.38221505284309387, 1.9499201774597168, -0.9051765203475952, 1.8121532201766968]"
1012,"[2.8892011642456055, 2.4981024265289307, -0.36401882767677307, 2.7644717693328857, 2.501128673553467, -0.013817723840475082, 2.4521028995513916, 2.5610170364379883, -0.27159231901168823, 2.795316696166992, 2.4685184955596924, 2.4973442554473877, -0.47081246972084045, 2.944920778274536, -1.2017602920532227, 2.6642956733703613]"
153,"[-1.765436053276062, -1.256372332572937, 3.9629709720611572, -1.661652684211731, -1.6538058519363403, 1.0925331115722656, -1.3588626384735107, -1.735365867614746, 3.1499252319335938, -1.5799026489257812, -1.615746021270752, -1.536694884300232, 2.975806713104248, -1.3999292850494385, 3.4417941570281982, -1.372984528541565]"
897,"[1.945250153541565, 1.701985239982605, -0.5847093462944031, 1.8158469200134277, 1.7020519971847534, -0.17162351310253143, 1.667323112487793, 1.6785818338394165, -0.3959721326828003, 1.8920108079910278, 1.5580461025238037, 1.704234004020691, -0.5177470445632935, 1.8873369693756104, -1.0558841228485107, 1.8394562005996704]"
4391,"[1.7670952081680298, 1.5695804357528687, -0.43261390924453735, 1.6318391561508179, 1.5603611469268799, -0.1685348004102707, 1.5855367183685303, 1.5127514600753784, -0.2541412115097046, 1.6775188446044922, 1.4443423748016357, 1.5692204236984253, -0.45463302731513977, 1.7183141708374023, -0.9434266686439514, 1.6348848342895508]"
3964,"[0.8784455060958862, 0.7875947952270508, 0.49719861149787903, 0.8090236186981201, 0.7896385192871094, 0.14761024713516235, 0.7803728580474854, 0.7013810873031616, 0.4178263545036316, 0.7803173661231995, 0.7133759260177612, 0.7519848346710205, 0.28779423236846924, 0.893532395362854, 0.07122090458869934, 0.8601839542388916]"
4472,"[0.043778955936431885, 0.10966944694519043, 1.3225681781768799, 0.014378398656845093, -0.0024888813495635986, 0.3841502070426941, 0.06650371849536896, -0.04047374427318573, 1.072376012802124, 0.0028964579105377197, 0.003966853022575378, 0.060915812849998474, 0.9646219611167908, 0.12401704490184784, 0.8923639059066772, 0.10519400238990784]"
279,"[1.420041799545288, 1.2140588760375977, 0.09312883019447327, 1.2978646755218506, 1.2184733152389526, 0.031449202448129654, 1.2214494943618774, 1.181389331817627, 0.09971025586128235, 1.2961214780807495, 1.1282918453216553, 1.2532529830932617, -0.06262967735528946, 1.376767873764038, -0.3810489773750305, 1.3230929374694824]"
6675,"[-1.118263602256775, -0.7766110897064209, 2.9693260192871094, -1.0581762790679932, -1.0612653493881226, 0.8271166682243347, -0.8544015288352966, -1.1255067586898804, 2.3780243396759033, -1.0217832326889038, -1.0320765972137451, -0.9688960313796997, 2.2284770011901855, -0.8595648407936096, 2.4864420890808105, -0.8452658653259277]"
6726,"[1.4030922651290894, 1.2880281209945679, -0.1448480188846588, 1.298430323600769, 1.235305905342102, -0.03716335818171501, 1.2469661235809326, 1.223479151725769, -0.05893869698047638, 1.3715596199035645, 1.1471450328826904, 1.27048659324646, -0.21123376488685608, 1.4148390293121338, -0.5817171335220337, 1.3471665382385254]"
5274,"[-0.11117145419120789, -0.02179083228111267, 1.3847694396972656, -0.12521642446517944, -0.13722726702690125, 0.3981359004974365, -0.0643002837896347, -0.18076838552951813, 1.123594880104065, -0.14428134262561798, -0.12113133072853088, -0.07184046506881714, 1.026612401008606, -0.022227942943572998, 0.978154718875885, -0.02775484323501587]"
7018,"[1.4273040294647217, 1.3720204830169678, -0.21202939748764038, 1.3131970167160034, 1.29119873046875, -0.05602724477648735, 1.3083527088165283, 1.2762163877487183, -0.10037946701049805, 1.352219581604004, 1.1999729871749878, 1.3272111415863037, -0.31193849444389343, 1.4736716747283936, -0.6681497693061829, 1.3398023843765259]"
5314,"[2.973801612854004, 2.564734935760498, -0.7222835421562195, 2.5815107822418213, 2.5486130714416504, -0.20652398467063904, 2.5457584857940674, 2.5502071380615234, -0.5717228651046753, 2.8060507774353027, 2.4507393836975098, 2.5814309120178223, -0.7717918753623962, 2.855813503265381, -1.3598082065582275, 2.6631031036376953]"
3198,"[2.280442237854004, 2.0125176906585693, -0.5385252833366394, 2.203953504562378, 2.0169248580932617, -0.1255570650100708, 1.9820023775100708, 2.0342750549316406, -0.3516305685043335, 2.2453114986419678, 1.961717963218689, 2.015437364578247, -0.6024591326713562, 2.3211212158203125, -1.167280673980713, 2.1634607315063477]"
2256,"[0.12480147182941437, 0.17427770793437958, 1.1605870723724365, 0.09138020873069763, 0.07259920239448547, 0.33787232637405396, 0.13503232598304749, 0.03311777114868164, 0.9437378644943237, 0.08244670927524567, 0.08465257287025452, 0.13604848086833954, 0.8459176421165466, 0.18944703042507172, 0.7445396184921265, 0.17566414177417755]"
5264,"[3.966262102127075, 3.4756767749786377, -1.2148900032043457, 3.543520927429199, 3.3884761333465576, -0.29150474071502686, 3.480515956878662, 3.4738731384277344, -0.9495335817337036, 3.851863145828247, 3.289637565612793, 3.479753255844116, -1.269215703010559, 3.845635175704956, -1.9781076908111572, 3.524177312850952]"
3026,"[-0.6988818645477295, -0.47315725684165955, 2.2880699634552, -0.66937255859375, -0.6759034395217896, 0.6450369954109192, -0.5334155559539795, -0.727791428565979, 1.8473091125488281, -0.66963791847229, -0.6511704921722412, -0.6006622314453125, 1.7150307893753052, -0.5167211890220642, 1.837559700012207, -0.5097424983978271]"
